CT_NAME;CT_TYPE;CT_AUTHORS;CT_TITLE;CT_URL;CD_NOM;CT_SP_ID;URL_SP
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;829043;7AF68D698275A7F0;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=7AF68D698275A7F0
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;829024;746831F0F739B45A;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=746831F0F739B45A
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828573;B7D06CF9B1870112;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=B7D06CF9B1870112
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828571;C96642592C6262A2;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C96642592C6262A2
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828669;228DEA4022B7B4C5;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=228DEA4022B7B4C5
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828637;848755FA445BE20A;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=848755FA445BE20A
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;829046;41CB043659F7EAAB;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=41CB043659F7EAAB
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;829069;37C1A7BC6668922D;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=37C1A7BC6668922D
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828993;40B6EEB057FBF5CD;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=40B6EEB057FBF5CD
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828943;2D827450737DD778;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=2D827450737DD778
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828936;1167157E8BF4F25D;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=1167157E8BF4F25D
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828912;097A3AB75B40B0BB;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=097A3AB75B40B0BB
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828910;ABCFC6ECE98F6F12;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=ABCFC6ECE98F6F12
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828882;EA15EE8A4C027E63;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=EA15EE8A4C027E63
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;828874;2CF4219AA63F3B86;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=2CF4219AA63F3B86
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;829093;54F7D0B2F4914391;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=54F7D0B2F4914391
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;199413;3986890399CA4859;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=3986890399CA4859
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;199398;C3AD1AFF63D26461;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C3AD1AFF63D26461
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442425;25428EB1370F60E8;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=25428EB1370F60E8
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;528768;4AEAE51704971179;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=4AEAE51704971179
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;440197;0A4609D14FC148DF;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=0A4609D14FC148DF
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442142;2507326E050C00B1;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=2507326E050C00B1
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441616;E1989B1D2C76266F;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=E1989B1D2C76266F
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442542;FEBCB5F62926499A;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=FEBCB5F62926499A
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442053;C2A16FAEAF1C1259;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C2A16FAEAF1C1259
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442498;8BF7742188B37800;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=8BF7742188B37800
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442495;A2510EF44C67DD52;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=A2510EF44C67DD52
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442197;F5C181CA4478FD86;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=F5C181CA4478FD86
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441977;295C4CD62A12ADEF;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=295C4CD62A12ADEF
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442156;0B23929DF27B0963;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=0B23929DF27B0963
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442056;3558066B4F7EEB8E;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=3558066B4F7EEB8E
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441904;C68FB6978E4716E7;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C68FB6978E4716E7
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442531;BFBC73AFB3FA5203;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=BFBC73AFB3FA5203
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442470;29256A389375B43E;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=29256A389375B43E
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442143;C677249004161A94;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C677249004161A94
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441988;C1D4E1DD9ABDEF3C;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C1D4E1DD9ABDEF3C
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441753;F012ED4BC8CD3876;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=F012ED4BC8CD3876
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441751;03D0649C8C087F4D;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=03D0649C8C087F4D
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;440194;4F01F4165EC3954E;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=4F01F4165EC3954E
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;199343;BD34FDFDF01C246E;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=BD34FDFDF01C246E
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;824087;B13D68B156442119;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=B13D68B156442119
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;824086;22F4EBA589D48C83;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=22F4EBA589D48C83
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;432595;865C039E4B8BE80A;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=865C039E4B8BE80A
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442487;598966B2C7C20F9E;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=598966B2C7C20F9E
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442006;D2DACB942AF8C51D;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=D2DACB942AF8C51D
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441979;0C58C65EA21AC189;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=0C58C65EA21AC189
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442122;3DD03F2C4D5E8211;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=3DD03F2C4D5E8211
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442247;E411C4C0095E597C;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=E411C4C0095E597C
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441742;7064BD0222050C53;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=7064BD0222050C53
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442532;71958FA9547209D0;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=71958FA9547209D0
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441672;B9EE9676FFEC8B11;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=B9EE9676FFEC8B11
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442076;49D57DF3ADDBB47C;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=49D57DF3ADDBB47C
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442107;D486B51A4A11B3D7;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=D486B51A4A11B3D7
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442323;DF0D4F4751655BC0;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=DF0D4F4751655BC0
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441631;7B534E0C077F26A4;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=7B534E0C077F26A4
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441681;BB4AD3F298BFF464;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=BB4AD3F298BFF464
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442344;179D87DAD5FE4455;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=179D87DAD5FE4455
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442394;79FE537C1514B3BF;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=79FE537C1514B3BF
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441714;FE36D76BCC9B0EC1;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=FE36D76BCC9B0EC1
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442463;672EA938D18E3A53;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=672EA938D18E3A53
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442136;5A555E8C439F7E04;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=5A555E8C439F7E04
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441626;C25C4DCB22D0BBB3;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C25C4DCB22D0BBB3
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441910;313E4A17D681BD1D;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=313E4A17D681BD1D
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442256;F2D05388EB7D46FF;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=F2D05388EB7D46FF
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442026;C150D25D705B2B15;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C150D25D705B2B15
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442144;407292B2D499DD58;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=407292B2D499DD58
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441670;849E5AD25E73636F;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=849E5AD25E73636F
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442373;1AA93871D9935DA6;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=1AA93871D9935DA6
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441780;5245910A66E3D949;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=5245910A66E3D949
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442228;81D359BF5104B6A7;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=81D359BF5104B6A7
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442518;C50D59CFF9C409ED;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C50D59CFF9C409ED
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441678;70B85047639A9A28;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=70B85047639A9A28
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442396;FA19AF14153E2590;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=FA19AF14153E2590
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441994;CE02A627B489D67C;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=CE02A627B489D67C
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442114;BEEF57431789CA0B;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=BEEF57431789CA0B
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442526;2786839E89DFEAF9;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=2786839E89DFEAF9
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441790;3EB54C47B29EBCEF;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=3EB54C47B29EBCEF
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442243;74EC83F76FE92F0D;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=74EC83F76FE92F0D
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442131;993DE54F66379B72;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=993DE54F66379B72
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442400;267BDB866AB8F090;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=267BDB866AB8F090
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441730;36B3872DAFE1EC1C;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=36B3872DAFE1EC1C
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441992;8564ACE3CD9B4360;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=8564ACE3CD9B4360
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442417;0776F49835D1CDC6;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=0776F49835D1CDC6
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442294;D153FC188A12ECEA;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=D153FC188A12ECEA
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442175;FC849C1959400BA6;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=FC849C1959400BA6
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442326;DB5BFD24DF40D870;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=DB5BFD24DF40D870
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442257;5439BFE4271123D2;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=5439BFE4271123D2
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441800;F9AED5486FD85258;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=F9AED5486FD85258
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441888;1BAC66452DCC9AC9;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=1BAC66452DCC9AC9
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442077;BA33DDD5D79EAB89;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=BA33DDD5D79EAB89
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442444;4F6C59889D899AE7;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=4F6C59889D899AE7
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442167;BE501122BA3AA1DF;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=BE501122BA3AA1DF
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442330;88AB027C4DF06D93;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=88AB027C4DF06D93
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441882;6AC0CC9E6A93DCDF;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=6AC0CC9E6A93DCDF
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441808;5D1A7CCDEEA2D94E;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=5D1A7CCDEEA2D94E
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442200;95CAE4C3836A8A7C;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=95CAE4C3836A8A7C
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442313;B3CC4287934D8DEE;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=B3CC4287934D8DEE
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442409;9655118F87C5165E;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=9655118F87C5165E
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;441679;C1DCEE2E800CB02D;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C1DCEE2E800CB02D
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442345;A085AD13E65D3326;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=A085AD13E65D3326
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442521;8C310C5055981E7A;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=8C310C5055981E7A
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442480;E90B937BA15D311B;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=E90B937BA15D311B
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;418854;EC5497E65E28C422;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=EC5497E65E28C422
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;418705;1D07B501;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=1D07B501
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;418704;09ED7E926715445E;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=09ED7E926715445E
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442100;D94C61774276D9FC;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=D94C61774276D9FC
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;442071;846E1C25E722E64D;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=846E1C25E722E64D
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;836223;90E2543E9A4ABA0A;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=90E2543E9A4ABA0A
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;836222;F577BA0F5BB7BD3F;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=F577BA0F5BB7BD3F
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;820068;32C3CEF700F81D91;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=32C3CEF700F81D91
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;810734;4702412A48534472;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=4702412A48534472
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;810735;3ABC69E98B47FCFA;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=3ABC69E98B47FCFA
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;2399;A534AFEA126DBD62;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=A534AFEA126DBD62
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;3146;8A4C4629887B0FE7;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=8A4C4629887B0FE7
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;534742;9BE53D340F9A4305;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=9BE53D340F9A4305
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;534753;523763E55D4A8153;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=523763E55D4A8153
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;534746;C03E353AFBA1FB74;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=C03E353AFBA1FB74
Avibase;GSD;Lepage, D. (%Y);The world bird database;http://avibase.bsc-eoc.org/avibase.jsp?lang=FR;534803;2D48172F5F88EF50;http://avibase.bsc-eoc.org/species.jsp?lang=FR&avibaseid=2D48172F5F88EF50
